Date,Open,High,Low,Close,Adj Close,Volume
2024-05-23,275.239990234375,277.44000244140625,273.0299987792969,274.2300109863281,270.6772155761719,6115900
2024-05-24,275.010009765625,275.239990234375,273.3500061035156,274.489990234375,270.933837890625,4339700
2024-05-28,274.2300109863281,274.4599914550781,270.2300109863281,270.9800109863281,267.4693298339844,6212100
2024-05-29,269.0,271.1400146484375,268.260009765625,268.8599853515625,265.3767395019531,5469700
2024-05-30,268.70001220703125,271.6400146484375,268.30999755859375,271.29998779296875,267.78515625,4901900
2024-05-31,271.44000244140625,272.760009765625,269.010009765625,272.4599914550781,268.93011474609375,8910000
2024-06-03,273.0899963378906,273.1300048828125,268.05999755859375,270.3800048828125,266.8771057128906,4838800
2024-06-04,269.6300048828125,272.989990234375,269.30999755859375,272.4200134277344,268.89068603515625,4188500
2024-06-05,273.5299987792969,274.92999267578125,272.0199890136719,274.5,270.9437255859375,5368700
2024-06-06,274.79998779296875,277.1499938964844,274.0799865722656,277.0400085449219,273.4508056640625,4862400
2024-06-07,277.7099914550781,280.3299865722656,276.8599853515625,278.6700134277344,275.0597229003906,4515600
2024-06-10,278.1400146484375,278.55999755859375,273.3800048828125,275.0400085449219,271.4767150878906,5213800
2024-06-11,274.5400085449219,274.8599853515625,272.2200012207031,274.6700134277344,271.1115417480469,6244600
2024-06-12,276.7699890136719,277.6000061035156,269.8999938964844,270.32000732421875,266.8179016113281,7536600
2024-06-13,270.32000732421875,271.8599853515625,269.32000732421875,271.19000244140625,267.6766052246094,7361200
2024-06-14,270.1000061035156,271.54998779296875,269.2699890136719,270.6600036621094,267.15350341796875,8537300
2024-06-17,269.0,271.8299865722656,269.0,271.1700134277344,267.6568298339844,9258200
2024-06-18,271.29998779296875,273.8999938964844,271.29998779296875,273.6199951171875,270.0751037597656,6707500
2024-06-20,273.19000244140625,278.0400085449219,273.1000061035156,276.82000732421875,273.2336730957031,10164400
2024-06-21,277.1700134277344,277.5400085449219,274.5799865722656,275.2200012207031,271.6543884277344,14594700
2024-06-24,275.32000732421875,280.3900146484375,275.2699890136719,276.29998779296875,272.72039794921875,24149600
2024-06-25,276.8500061035156,277.92999267578125,273.5299987792969,273.5299987792969,269.9862976074219,18325800
2024-06-26,272.9100036621094,274.4599914550781,271.75,273.6000061035156,270.055419921875,12172000
2024-06-27,268.510009765625,270.5899963378906,266.5,266.5899963378906,263.13616943359375,10529100
2024-06-28,267.20001220703125,268.6000061035156,261.25,262.4700012207031,259.069580078125,13957300
2024-07-01,263.7900085449219,265.7699890136719,261.29998779296875,263.239990234375,259.8296203613281,7955800
2024-07-02,263.239990234375,268.2300109863281,262.3999938964844,268.2300109863281,264.7549743652344,8697800
2024-07-03,269.07000732421875,269.75,268.1499938964844,268.989990234375,265.50506591796875,5017800
2024-07-05,269.0,270.54998779296875,268.239990234375,270.3599853515625,266.8573303222656,7986400
2024-07-08,270.25,271.44000244140625,265.9700012207031,266.3999938964844,262.94866943359375,8561100
2024-07-09,267.0,267.54998779296875,263.9200134277344,265.44000244140625,262.0010986328125,6431300
2024-07-10,259.1199951171875,263.4800109863281,258.510009765625,263.0,259.5926513671875,9635500
2024-07-11,262.1300048828125,263.6300048828125,260.760009765625,262.54998779296875,259.1485290527344,8803600
2024-07-12,264.3399963378906,267.3999938964844,263.6600036621094,265.739990234375,262.29718017578125,6627800
2024-07-15,265.6700134277344,269.239990234375,265.25,268.45001220703125,264.97210693359375,6845200
2024-07-16,268.5199890136719,270.2099914550781,267.3699951171875,269.25,265.76171875,7869900
2024-07-17,268.44000244140625,272.9100036621094,268.239990234375,272.70001220703125,269.1670227050781,5324700
2024-07-18,272.2900085449219,273.6199951171875,268.55999755859375,269.1499938964844,265.6630859375,5550800
2024-07-19,270.32000732421875,270.95001220703125,264.30999755859375,265.4599914550781,262.0208435058594,6839900
2024-07-22,267.2300109863281,268.3999938964844,265.0199890136719,267.7099914550781,264.2416687011719,5313600
2024-07-23,267.5299987792969,267.70001220703125,263.8599853515625,264.7900085449219,261.3595275878906,8109200
2024-07-24,256.07000732421875,257.20001220703125,253.1300048828125,254.1699981689453,250.87709045410156,13065900
2024-07-25,255.38999938964844,258.2200012207031,252.6999969482422,253.74000549316406,250.4526824951172,8573300
2024-07-26,255.58999633789062,261.20001220703125,255.58999633789062,259.4599914550781,256.09857177734375,7062200
2024-07-29,260.32000732421875,262.7099914550781,258.5799865722656,261.6000061035156,258.2108459472656,6068100
2024-07-30,263.2300109863281,264.29998779296875,261.010009765625,263.1000061035156,259.6914367675781,5941800
2024-07-31,264.5400085449219,266.3599853515625,264.25,265.6700134277344,262.2281188964844,7642500
2024-08-01,266.3299865722656,267.0,264.17999267578125,265.92999267578125,262.4847412109375,7269700
2024-08-02,263.8299865722656,267.9599914550781,262.8800048828125,266.5799865722656,263.1263122558594,7017900
2024-08-05,261.45001220703125,262.9200134277344,254.50999450683594,256.44000244140625,253.11769104003906,9631300
2024-08-06,256.5,260.489990234375,255.77000427246094,258.260009765625,254.9141082763672,21586800
2024-08-07,259.6600036621094,262.0299987792969,256.30999755859375,256.5199890136719,253.19664001464844,12908600
2024-08-08,258.1300048828125,260.45001220703125,257.9200134277344,259.8299865722656,256.46380615234375,8223700
2024-08-09,259.1700134277344,261.5199890136719,259.010009765625,259.760009765625,256.9088439941406,7228100
2024-08-12,260.5,261.6000061035156,259.239990234375,259.8900146484375,257.0374450683594,26769400
2024-08-13,260.1300048828125,261.67999267578125,259.2699890136719,260.1300048828125,257.2747802734375,12005700
2024-08-14,260.8699951171875,261.5,258.739990234375,261.1400146484375,258.2737121582031,8552300
2024-08-15,262.8399963378906,267.3900146484375,262.8399963378906,266.79998779296875,263.87152099609375,7397800
2024-08-16,266.8500061035156,268.44000244140625,265.3900146484375,267.3800048828125,264.4452209472656,5111100
2024-08-19,267.4200134277344,268.30999755859375,265.2300109863281,266.4700012207031,263.5451965332031,6555900
2024-08-20,267.0,268.0400085449219,265.7799987792969,268.0400085449219,265.0979919433594,6803600
2024-08-21,268.55999755859375,269.2699890136719,267.3900146484375,268.20001220703125,265.2561950683594,6639700
2024-08-22,268.94000244140625,269.5,266.57000732421875,267.94000244140625,264.9990539550781,4425200
2024-08-23,268.70001220703125,269.2099914550781,265.30999755859375,267.44000244140625,264.5045166015625,3697400
2024-08-26,267.7200012207031,270.3699951171875,267.6700134277344,268.2099914550781,265.26605224609375,4612200
2024-08-27,268.5199890136719,270.95001220703125,267.8900146484375,270.7200012207031,267.7485046386719,6594100
2024-08-28,271.1600036621094,271.9800109863281,267.6700134277344,269.19000244140625,266.2353210449219,5455100
2024-08-29,270.9800109863281,275.989990234375,270.45001220703125,274.32000732421875,271.30902099609375,5565100
2024-08-30,275.0,276.989990234375,274.260009765625,276.3699951171875,273.3365173339844,6296100
2024-09-03,276.3699951171875,282.0899963378906,276.3699951171875,278.5400085449219,275.4826965332031,7278300
2024-09-04,278.7099914550781,281.6499938964844,278.70001220703125,280.489990234375,277.4112548828125,6107500
2024-09-05,281.0,281.5,277.4100036621094,278.6199951171875,275.56182861328125,6447400
2024-09-06,277.7699890136719,280.2799987792969,277.42999267578125,279.3699951171875,276.3035888671875,7187700
2024-09-09,282.0899963378906,286.9700012207031,281.6499938964844,285.6099853515625,282.47509765625,10933900
2024-09-10,285.92999267578125,286.3999938964844,283.57000732421875,285.3399963378906,282.2080078125,5314400
2024-09-11,285.0199890136719,285.1700134277344,278.29998779296875,283.9599914550781,280.8431701660156,6281800
2024-09-12,284.0,286.0,281.4700012207031,285.3699951171875,282.23773193359375,4160800
2024-09-13,286.489990234375,288.739990234375,285.54998779296875,287.3500061035156,284.19598388671875,4987600
2024-09-16,288.04998779296875,290.8999938964844,287.739990234375,290.4800109863281,287.29168701171875,4458900
2024-09-17,290.8999938964844,293.07000732421875,290.0799865722656,291.55999755859375,288.3597717285156,5135700
2024-09-18,291.8399963378906,292.0199890136719,288.1300048828125,288.4800109863281,285.3135986328125,5890000
2024-09-19,291.0899963378906,291.4800109863281,282.8699951171875,285.239990234375,282.109130859375,10382100
2024-09-20,285.5,287.0,283.25,284.7699890136719,281.6443176269531,27810900
2024-09-23,284.8999938964844,288.8800048828125,284.6199951171875,288.6300048828125,285.4619445800781,6505600
2024-09-24,280.17999267578125,281.0,272.7099914550781,272.7799987792969,269.7859191894531,13690200
2024-09-25,274.19000244140625,274.25,268.2300109863281,269.6300048828125,266.6705017089844,11671300
2024-09-26,270.5,273.239990234375,270.0,271.69000244140625,268.7079162597656,9552500
2024-09-27,273.1600036621094,277.9800109863281,272.7799987792969,275.1700134277344,272.1496887207031,6509600
2024-09-30,275.0,275.69000244140625,273.20001220703125,274.95001220703125,271.9320983886719,5969900
2024-10-01,276.9700012207031,279.05999755859375,274.3599853515625,277.6000061035156,274.55303955078125,5781600
2024-10-02,276.57000732421875,277.6400146484375,275.3699951171875,277.0,273.9596252441406,4741600
2024-10-03,276.6700134277344,277.69000244140625,275.8399963378906,276.8599853515625,273.82110595703125,3036700
2024-10-04,277.3500061035156,278.44000244140625,275.1000061035156,277.92999267578125,274.87933349609375,4259300
2024-10-07,277.6000061035156,277.6199951171875,273.239990234375,273.7900085449219,270.7848205566406,4339300
2024-10-08,274.7099914550781,276.1000061035156,274.010009765625,274.9599914550781,271.9419860839844,4370900
2024-10-09,275.0,277.489990234375,274.4200134277344,276.92999267578125,273.8903503417969,4115800
2024-10-10,276.7799987792969,277.6700134277344,275.3500061035156,277.4700012207031,274.4244384765625,4063900
2024-10-11,276.0400085449219,278.79998779296875,275.3699951171875,277.8399963378906,274.79034423828125,4746300
2024-10-14,279.0799865722656,281.3699951171875,277.989990234375,280.67999267578125,277.59918212890625,3996600
2024-10-15,281.0,282.6400146484375,278.8299865722656,279.2900085449219,276.2245178222656,5807000
2024-10-16,278.6199951171875,287.6000061035156,278.3500061035156,287.5199890136719,284.3641357421875,9442700
2024-10-17,288.57000732421875,290.92999267578125,287.6099853515625,290.3900146484375,287.2026672363281,8815800
2024-10-18,289.9200134277344,291.0400085449219,288.0799865722656,290.6199951171875,287.4300842285156,5350900
2024-10-21,289.6000061035156,290.44000244140625,286.3299865722656,286.8500061035156,283.7015075683594,6313100
2024-10-22,285.04998779296875,286.5299987792969,283.5299987792969,284.7900085449219,281.6640930175781,5736500
2024-10-23,286.0400085449219,286.05999755859375,283.5299987792969,283.760009765625,280.6454162597656,5249300
2024-10-24,282.3900146484375,283.6199951171875,281.7300109863281,283.2200012207031,280.111328125,4679900
2024-10-25,284.0,285.0899963378906,280.7799987792969,281.7300109863281,278.6376953125,4464600
2024-10-28,282.0400085449219,284.6400146484375,281.5299987792969,284.19000244140625,281.0707092285156,4306200
2024-10-29,284.2699890136719,285.70001220703125,281.3500061035156,281.8800048828125,278.78607177734375,7534800
2024-10-30,292.3399963378906,295.7799987792969,288.3299865722656,290.1600036621094,286.97515869140625,9606800
2024-10-31,292.0899963378906,296.3399963378906,289.6199951171875,289.8500061035156,286.6685485839844,7950200
2024-11-01,288.489990234375,292.6700134277344,287.19000244140625,290.739990234375,287.5487976074219,5470700
2024-11-04,291.54998779296875,293.1499938964844,290.760009765625,291.8500061035156,288.6466064453125,4281600
2024-11-05,291.7099914550781,294.7799987792969,291.5799865722656,293.2900085449219,290.07080078125,3753700
2024-11-06,306.32000732421875,309.0,302.82000732421875,307.3999938964844,304.0259094238281,10320500
2024-11-07,307.5,307.6300048828125,304.4200134277344,305.79998779296875,302.4434814453125,6237300
2024-11-08,306.8900146484375,311.1499938964844,305.69000244140625,307.8699951171875,304.49072265625,6240600
2024-11-11,310.0899963378906,312.44000244140625,309.29998779296875,310.9200134277344,307.5072937011719,4674100
2024-11-12,309.0400085449219,310.54998779296875,308.1099853515625,309.8500061035156,307.0316467285156,4616400
2024-11-13,309.489990234375,310.95001220703125,307.8399963378906,309.4800109863281,306.6650390625,4046400
2024-11-14,309.29998779296875,311.2900085449219,307.8299865722656,308.25,305.44622802734375,4415800
2024-11-15,307.55999755859375,310.7200012207031,306.6600036621094,309.6400146484375,306.82354736328125,5106300
2024-11-18,309.4800109863281,312.4100036621094,308.70001220703125,312.1600036621094,309.3206481933594,4585600
2024-11-19,310.0,312.2300109863281,308.510009765625,311.8500061035156,309.01348876953125,4885500
2024-11-20,311.8599853515625,312.2900085449219,306.2200012207031,307.3900146484375,304.59405517578125,6349900
2024-11-21,307.29998779296875,310.9200134277344,306.6499938964844,309.8999938964844,307.0812072753906,5757100
2024-11-22,307.9700012207031,311.5899963378906,307.8999938964844,309.9200134277344,307.1009826660156,5919200
2024-11-25,311.8599853515625,313.6600036621094,309.8599853515625,313.19000244140625,310.3412780761719,14189300
2024-11-26,314.20001220703125,314.5,311.5400085449219,311.82000732421875,308.9837646484375,7071500
2024-11-27,310.7699890136719,316.3699951171875,309.489990234375,314.70001220703125,311.8375244140625,5204300
2024-11-29,314.2900085449219,316.25,313.70001220703125,315.0799865722656,312.2140197753906,3853300
2024-12-02,316.8999938964844,317.4200134277344,313.7099914550781,316.6499938964844,313.7698059082031,5597500
2024-12-03,317.1000061035156,317.32000732421875,312.7699890136719,313.010009765625,310.1629333496094,5009900
2024-12-04,312.4200134277344,312.8500061035156,308.79998779296875,309.8999938964844,307.0812072753906,5981800
2024-12-05,309.9800109863281,311.0899963378906,308.8299865722656,309.0799865722656,306.2686462402344,5200100
2024-12-06,308.8699951171875,312.55999755859375,308.79998779296875,311.010009765625,308.18109130859375,4302700
2024-12-09,311.8299865722656,313.010009765625,307.6400146484375,308.29998779296875,305.4957580566406,5785300
2024-12-10,307.3599853515625,312.9800109863281,306.6400146484375,312.3800048828125,309.5386657714844,4539500
2024-12-11,313.0400085449219,315.54998779296875,311.2099914550781,313.7900085449219,310.935791015625,4321800
2024-12-12,314.82000732421875,315.54998779296875,313.42999267578125,314.2300109863281,311.3718566894531,3218500
2024-12-13,315.8299865722656,316.95001220703125,314.3399963378906,314.739990234375,311.8771667480469,4682200
2024-12-16,314.739990234375,317.55999755859375,314.1000061035156,315.8900146484375,313.0167541503906,6562500
2024-12-17,315.82000732421875,318.8399963378906,315.1400146484375,318.29998779296875,315.4047546386719,8843900
2024-12-18,318.5,321.6199951171875,309.55999755859375,309.7799987792969,306.9622802734375,10479200
2024-12-19,311.8299865722656,316.8699951171875,311.2300109863281,314.8800048828125,312.0158996582031,8317100
2024-12-20,313.57000732421875,320.0,312.2799987792969,317.7099914550781,314.8201599121094,24387000
2024-12-23,315.6499938964844,317.9700012207031,313.3500061035156,317.2200012207031,314.3346252441406,7984600
2024-12-24,318.1700134277344,321.5400085449219,317.2799987792969,320.6499938964844,317.7333984375,2684100
2024-12-26,319.7699890136719,321.45001220703125,319.4599914550781,320.9100036621094,317.9910583496094,2856000
2024-12-27,319.2699890136719,321.5,317.55999755859375,318.6600036621094,315.7615051269531,3489200
2024-12-30,314.67999267578125,317.1099853515625,313.2300109863281,315.30999755859375,312.4419860839844,3478500
2024-12-31,316.1199951171875,317.6600036621094,315.19000244140625,316.0400085449219,313.1653747558594,3963800
2025-01-02,317.7799987792969,319.67999267578125,312.4100036621094,314.3999938964844,311.5402526855469,5369500
2025-01-03,314.17999267578125,315.9200134277344,312.010009765625,314.9100036621094,312.045654296875,4271300
2025-01-06,315.010009765625,315.3900146484375,312.07000732421875,313.0400085449219,310.1926574707031,6567300
2025-01-07,312.8900146484375,315.19000244140625,311.32000732421875,311.6700134277344,308.8351135253906,4958600
2025-01-08,311.0,314.0400085449219,310.2099914550781,312.6000061035156,309.75665283203125,5161600
2025-01-10,311.20001220703125,311.8500061035156,305.989990234375,307.7099914550781,304.9111022949219,6660100
2025-01-13,305.0,306.9200134277344,303.8399963378906,306.9200134277344,304.12835693359375,9568400
2025-01-14,308.75,310.1600036621094,307.5199890136719,309.0899963378906,306.278564453125,5107600
2025-01-15,313.67999267578125,317.19000244140625,313.1300048828125,316.2799987792969,313.4031677246094,5222000
2025-01-16,315.75,319.17999267578125,315.75,317.25,314.3643493652344,4606700
2025-01-17,317.5,320.5899963378906,316.7099914550781,319.6199951171875,316.7127685546875,5805800
2025-01-21,320.30999755859375,324.5799865722656,320.0,323.6300048828125,320.68634033203125,5653000
2025-01-22,324.7699890136719,325.739990234375,322.3800048828125,323.55999755859375,320.6169738769531,5026500
2025-01-23,323.760009765625,328.510009765625,323.57000732421875,328.2099914550781,325.2246398925781,5297100
2025-01-24,328.0199890136719,331.0899963378906,327.80999755859375,330.20001220703125,327.1965637207031,4327500
2025-01-27,330.0,335.489990234375,328.04998779296875,334.5400085449219,331.4971008300781,6636500
2025-01-28,334.6700134277344,337.8299865722656,332.8900146484375,334.4800109863281,331.4376525878906,5999600
2025-01-29,334.5,337.1099853515625,334.5,335.8800048828125,332.8249206542969,5087300
2025-01-30,339.510009765625,344.44000244140625,339.0,343.04998779296875,339.9296569824219,8081300
2025-01-31,346.4700012207031,351.25,341.7099914550781,341.79998779296875,338.6910400390625,8624100
2025-02-03,340.0,346.0,339.239990234375,345.82000732421875,342.6744689941406,8004500
2025-02-04,344.6000061035156,346.010009765625,342.5400085449219,345.1499938964844,342.01055908203125,5532600
2025-02-05,346.0,349.4800109863281,345.25,349.44000244140625,346.26153564453125,4939100
2025-02-06,349.7799987792969,350.6499938964844,346.6000061035156,347.4800109863281,344.3193664550781,4294500
2025-02-07,348.0,350.75,347.2099914550781,348.0199890136719,344.8544616699219,4261200
2025-02-10,348.70001220703125,351.8999938964844,347.70001220703125,351.2300109863281,348.0353088378906,6067000
2025-02-11,348.29998779296875,352.1199951171875,346.25,350.7200012207031,348.11468505859375,5154800
2025-02-12,349.1600036621094,351.8299865722656,347.489990234375,351.489990234375,348.87896728515625,6760100
2025-02-13,353.1199951171875,356.0799865722656,350.7300109863281,355.6300048828125,352.98822021484375,4279200
2025-02-14,354.42999267578125,355.42999267578125,353.2200012207031,353.80999755859375,351.1817321777344,5720300
2025-02-18,353.69000244140625,356.739990234375,352.3999938964844,356.7300109863281,354.0800476074219,5822000
2025-02-19,356.0199890136719,357.1499938964844,354.17999267578125,355.2300109863281,352.5911865234375,4152300
2025-02-20,355.2300109863281,356.1300048828125,349.05999755859375,350.489990234375,347.8863830566406,5697000
2025-02-21,350.489990234375,353.32000732421875,347.4800109863281,348.5299987792969,345.9409484863281,6924100
2025-02-24,348.760009765625,350.79998779296875,347.3599853515625,349.8599853515625,347.26104736328125,5055900
2025-02-25,351.3699951171875,352.5899963378906,346.0,352.0899963378906,349.4744873046875,6191900
2025-02-26,350.0,351.8299865722656,348.989990234375,350.6300048828125,348.0253601074219,5960600
2025-02-27,351.8999938964844,360.30999755859375,351.67999267578125,355.739990234375,353.097412109375,7298100
2025-02-28,354.7099914550781,364.0,353.7099914550781,362.7099914550781,360.0155944824219,15857300
2025-03-03,363.0,366.5400085449219,359.5400085449219,361.82000732421875,359.1322021484375,9099600
2025-03-04,360.1099853515625,360.2699890136719,350.3999938964844,352.2300109863281,349.61346435546875,8955800
2025-03-05,350.8299865722656,354.1099853515625,348.94000244140625,352.67999267578125,350.06011962890625,8244200
2025-03-06,345.9599914550781,348.8699951171875,340.3900146484375,344.1600036621094,341.6034240722656,8611100
2025-03-07,340.8699951171875,346.3900146484375,339.1400146484375,345.32000732421875,342.7547912597656,6358700
2025-03-10,339.94000244140625,345.010009765625,337.6400146484375,341.4800109863281,338.9433288574219,8204300
2025-03-11,338.4100036621094,339.6099853515625,329.5799865722656,332.1400146484375,329.6727294921875,9776100
2025-03-12,335.9700012207031,336.1600036621094,329.1099853515625,332.8399963378906,330.3675231933594,6295400
2025-03-13,330.989990234375,336.20001220703125,327.70001220703125,328.54998779296875,326.1093444824219,7915300
2025-03-14,327.2099914550781,332.7699890136719,326.3800048828125,331.79998779296875,329.335205078125,7810600
2025-03-17,330.0299987792969,336.1099853515625,329.760009765625,334.54998779296875,332.0647888183594,6149400
2025-03-18,335.2900085449219,335.79998779296875,332.29998779296875,334.7699890136719,332.28314208984375,7778300
2025-03-19,336.79998779296875,341.0299987792969,334.5,339.8699951171875,337.34527587890625,5614900
2025-03-20,339.0,342.239990234375,337.6600036621094,339.5,336.9780578613281,5432700
2025-03-21,337.3699951171875,339.42999267578125,335.5199890136719,335.6600036621094,333.16656494140625,17279700
2025-03-24,338.6499938964844,345.2200012207031,337.6499938964844,343.8699951171875,341.3155822753906,5675100
2025-03-25,344.55999755859375,345.5299987792969,340.6700134277344,344.6199951171875,342.05999755859375,3931200
2025-03-26,345.989990234375,347.3800048828125,343.0,344.17999267578125,341.623291015625,6187100
2025-03-27,344.0,350.8399963378906,343.32000732421875,349.8599853515625,347.26104736328125,7254800
2025-03-28,349.19000244140625,351.6199951171875,341.6099853515625,342.8500061035156,340.30316162109375,5687600
2025-03-31,339.3500061035156,351.8599853515625,334.489990234375,350.4599914550781,347.8565673828125,9950800
2025-04-01,350.44000244140625,350.45001220703125,342.57000732421875,346.3500061035156,343.7771911621094,7473300
2025-04-02,343.44000244140625,348.20001220703125,343.04998779296875,346.3299865722656,343.7572937011719,5682500
2025-04-03,333.8999938964844,344.739990234375,331.0,339.3900146484375,336.8688659667969,8792900
2025-04-04,330.0,334.6499938964844,312.1199951171875,313.1300048828125,310.803955078125,13201700
2025-04-07,302.07000732421875,322.17999267578125,299.0,312.32000732421875,309.9999694824219,12163400
2025-04-08,322.239990234375,326.2799987792969,303.92999267578125,308.2699890136719,305.9800109863281,9569300
2025-04-09,305.6400146484375,334.0299987792969,305.6400146484375,332.42999267578125,329.9605407714844,11361800
2025-04-10,328.0199890136719,330.1600036621094,313.2699890136719,324.6099853515625,322.1986389160156,8709800
2025-04-11,324.42999267578125,336.9800109863281,322.5400085449219,333.3999938964844,330.92333984375,6804500
2025-04-14,336.4100036621094,339.6099853515625,333.1400146484375,335.17999267578125,332.6901550292969,5011800
2025-04-15,336.7200012207031,339.3900146484375,335.0,335.80999755859375,333.3154296875,4386200
2025-04-16,335.0,337.2200012207031,328.8599853515625,331.3299865722656,328.86871337890625,5850600
2025-04-17,331.07000732421875,334.32000732421875,328.44000244140625,329.6099853515625,327.1614990234375,5655900
2025-04-21,329.0,329.1499938964844,316.6499938964844,320.1000061035156,317.72216796875,6362300
2025-04-22,323.8599853515625,332.55999755859375,322.3900146484375,331.3999938964844,328.93817138671875,5435500
2025-04-23,337.239990234375,341.25,333.20001220703125,334.3699951171875,331.8861389160156,8906000
2025-04-24,333.2799987792969,336.7699890136719,331.25,335.7099914550781,333.2161560058594,8055200
2025-04-25,334.760009765625,336.3699951171875,332.1700134277344,335.1700134277344,332.68017578125,4452800
2025-04-28,336.7799987792969,339.3399963378906,335.0199890136719,337.510009765625,335.0028076171875,5422900
2025-04-29,338.5,342.2699890136719,336.4599914550781,341.5199890136719,338.9830017089844,5519500
2025-04-30,334.44000244140625,346.5199890136719,333.239990234375,345.5,342.9334716796875,9526700
2025-05-01,345.5799865722656,345.7200012207031,340.1199951171875,342.45001220703125,339.9061279296875,5849900
2025-05-02,347.2200012207031,350.0899963378906,346.1199951171875,347.6000061035156,345.01788330078125,6113700
2025-05-05,347.0,351.04998779296875,346.1199951171875,348.6400146484375,346.0501403808594,3865300
2025-05-06,346.3999938964844,349.6499938964844,345.760009765625,347.70001220703125,345.11712646484375,3438500
2025-05-07,348.70001220703125,351.1499938964844,347.2099914550781,349.8500061035156,347.25115966796875,5454000
2025-05-08,352.0,355.3299865722656,350.95001220703125,351.2699890136719,348.66058349609375,4156400
2025-05-09,351.8299865722656,353.79998779296875,350.6700134277344,352.5400085449219,349.921142578125,3086600
2025-05-12,359.1400146484375,361.8900146484375,351.1300048828125,355.8500061035156,353.20660400390625,7985400
2025-05-13,355.5199890136719,358.8699951171875,354.5799865722656,356.1400146484375,354.0815124511719,5406200
2025-05-14,356.6700134277344,358.4100036621094,355.2099914550781,356.4599914550781,354.3996276855469,6207600
2025-05-15,356.8900146484375,363.7300109863281,356.67999267578125,362.29998779296875,360.20587158203125,5826100
2025-05-16,362.95001220703125,366.19000244140625,360.8900146484375,365.1199951171875,363.00958251953125,5838100
2025-05-19,363.0199890136719,369.1499938964844,362.32000732421875,367.8999938964844,365.77349853515625,5081500
2025-05-20,367.7799987792969,368.25,364.69000244140625,366.8399963378906,364.7196350097656,5281400
2025-05-21,363.7200012207031,365.989990234375,358.0799865722656,358.29998779296875,356.22900390625,6125500
2025-05-22,357.760009765625,360.0,356.55999755859375,357.9700012207031,355.90087890625,4936600
2025-05-23,353.75,356.0,352.2200012207031,353.5400085449219,351.49652099609375,5345900
2025-05-27,355.4100036621094,360.0,354.4800109863281,359.29998779296875,357.22320556640625,6316000
2025-05-28,359.3399963378906,360.9100036621094,358.0400085449219,359.7300109863281,357.6507873535156,3299000
2025-05-29,360.3500061035156,363.0400085449219,358.7200012207031,362.3999938964844,360.3053283691406,4590400
2025-05-30,361.3500061035156,367.0400085449219,361.3500061035156,365.19000244140625,363.0792236328125,8726900
2025-06-02,362.7699890136719,365.4599914550781,359.9599914550781,365.32000732421875,363.20843505859375,3845700
2025-06-03,364.5799865722656,366.8800048828125,361.5,365.8599853515625,363.7452697753906,5221300
2025-06-04,366.7099914550781,369.6600036621094,366.30999755859375,368.0,365.8729553222656,4202300
2025-06-05,370.0,371.0,365.92999267578125,366.7699890136719,364.6500549316406,6881900
